"file","series","year","severity","check","detail"
"northamerica/canada/can674e.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'JOF01AAU'"
"northamerica/canada/can674l.rwl",NA,NA,"informational","blank inside series ID","1 ID(s) contain blanks, e.g. 'JOF12C f'"
"northamerica/canada/can674l.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'JOF01AAU'"
"northamerica/canada/can675.rwl",NA,NA,"informational","file mixes precision flags across series","28 series end in 999 (0.01 mm) and 46 in -9999 (0.001 mm)."
"northamerica/canada/can675.rwl",NA,NA,"informational","ID fills all 8 columns","46 ID(s) run up against the year field, e.g. 'MGU01AAU'"
"northamerica/canada/can675e.rwl",NA,NA,"informational","ID fills all 8 columns","46 ID(s) run up against the year field, e.g. 'MGU01AAU'"
"northamerica/canada/can675l.rwl",NA,NA,"informational","ID fills all 8 columns","46 ID(s) run up against the year field, e.g. 'MGU01AAU'"
"northamerica/canada/can676.rwl",NA,NA,"informational","file mixes precision flags across series","19 series end in 999 (0.01 mm) and 53 in -9999 (0.001 mm)."
"northamerica/canada/can676e.rwl",NA,NA,"informational","ID fills all 8 columns","53 ID(s) run up against the year field, e.g. 'PEY01BBU'"
"northamerica/canada/can676l.rwl",NA,NA,"informational","ID fills all 8 columns","53 ID(s) run up against the year field, e.g. 'PEY01BBU'"
"northamerica/canada/can677.rwl",NA,NA,"informational","ID fills all 8 columns","48 ID(s) run up against the year field, e.g. 'RVU01AAU'"
"northamerica/canada/can677e.rwl",NA,NA,"informational","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'RVU01AAU'"
"northamerica/canada/can677l.rwl",NA,NA,"informational","ID fills all 8 columns","47 ID(s) run up against the year field, e.g. 'RVU01AAU'"
"northamerica/canada/can678e.rwl",NA,NA,"informational","ID fills all 8 columns","45 ID(s) run up against the year field, e.g. 'SIC01AAU'"
"northamerica/canada/can678l.rwl",NA,NA,"informational","ID fills all 8 columns","45 ID(s) run up against the year field, e.g. 'SIC01AAU'"
"northamerica/canada/can679.rwl",NA,NA,"informational","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'SP01AAUn'"
"northamerica/canada/can679e.rwl",NA,NA,"informational","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'SP01AAUn'"
"northamerica/canada/can679l.rwl",NA,NA,"informational","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'SP01AAUn'"
"northamerica/canada/can680x.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'TTR11NWS'"
"northamerica/canada/can722bl.rwl",NA,NA,"informational","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'JOF01A_2'"
"northamerica/canada/can723bl.rwl",NA,NA,"informational","ID fills all 8 columns","23 ID(s) run up against the year field, e.g. 'MGU01B_2'"
"northamerica/canada/can724bl.rwl",NA,NA,"informational","ID fills all 8 columns","26 ID(s) run up against the year field, e.g. 'PEY_NO_I'"
"northamerica/canada/can725bl.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'RVU02A_2'"
"northamerica/canada/can726bl.rwl",NA,NA,"informational","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. 'SIC01B_2'"
"northamerica/canada/can727bl.rwl",NA,NA,"informational","ID fills all 8 columns","25 ID(s) run up against the year field, e.g. 'TTH_17A_'"
"northamerica/canada/can728bl.rwl",NA,NA,"informational","ID fills all 8 columns","22 ID(s) run up against the year field, e.g. 'TTH01B_2'"
"northamerica/canada/can729bl.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'WIL01A_2'"
"northamerica/canada/cana121.rwl",NA,NA,"informational","ID fills all 8 columns","117 ID(s) run up against the year field, e.g. 'rm122061'"
"northamerica/canada/cana123.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. 'sbas6101'"
"northamerica/canada/cana125.rwl",NA,NA,"informational","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'tm011211'"
"northamerica/canada/cana132.rwl",NA,NA,"informational","blank inside series ID","10 ID(s) contain blanks, e.g. 'pars  71'"
"northamerica/canada/cana132.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'pars  71'"
"northamerica/canada/cana138.rwl",NA,NA,"informational","ID fills all 8 columns","77 ID(s) run up against the year field, e.g. 'cd361431'"
"northamerica/canada/cana139.rwl",NA,NA,"informational","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'SM0900PB'"
"northamerica/canada/cana157.rwl",NA,NA,"informational","blank inside series ID","2 ID(s) contain blanks, e.g. '1 51'"
"northamerica/canada/cana160.rwl",NA,NA,"informational","ID fills all 8 columns","10 ID(s) run up against the year field, e.g. 'OI-01-A.'"
"northamerica/canada/cana225.rwl",NA,NA,"informational","file mixes precision flags across series","25 series end in 999 (0.01 mm) and 13 in -9999 (0.001 mm)."
"northamerica/canada/cana225b.rwl",NA,NA,"informational","ID fills all 8 columns","7 ID(s) run up against the year field, e.g. 'Mb9802SW'"
"northamerica/canada/cana226.rwl",NA,NA,"informational","file mixes precision flags across series","20 series end in 999 (0.01 mm) and 9 in -9999 (0.001 mm)."
"northamerica/canada/cana226b.rwl",NA,NA,"informational","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. 'Eb9803NE'"
"northamerica/canada/cana226e.rwl",NA,NA,"informational","file mixes precision flags across series","3 series end in 999 (0.01 mm) and 19 in -9999 (0.001 mm)."
"northamerica/canada/cana226l.rwl",NA,NA,"informational","file mixes precision flags across series","3 series end in 999 (0.01 mm) and 19 in -9999 (0.001 mm)."
"northamerica/canada/cana230.rwl",NA,NA,"informational","file mixes precision flags across series","54 series end in 999 (0.01 mm) and 2 in -9999 (0.001 mm)."
"northamerica/canada/cana230b.rwl",NA,NA,"informational","ID fills all 8 columns","3 ID(s) run up against the year field, e.g. 'Kb9810NE'"
"northamerica/canada/cana231.rwl",NA,NA,"informational","file mixes precision flags across series","28 series end in 999 (0.01 mm) and 10 in -9999 (0.001 mm)."
"northamerica/canada/cana231.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'P9811SW2'"
"northamerica/canada/cana231b.rwl",NA,NA,"informational","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. 'Pb9806SE'"
"northamerica/canada/cana231e.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'P9811SW2'"
"northamerica/canada/cana231l.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'P9811SW2'"
"northamerica/canada/cana234.rwl",NA,NA,"informational","file mixes precision flags across series","4 series end in 999 (0.01 mm) and 30 in -9999 (0.001 mm)."
"northamerica/canada/cana234e.rwl",NA,NA,"informational","file mixes precision flags across series","4 series end in 999 (0.01 mm) and 31 in -9999 (0.001 mm)."
"northamerica/canada/cana234e.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'B9825W2I'"
"northamerica/canada/cana234l.rwl",NA,NA,"informational","file mixes precision flags across series","4 series end in 999 (0.01 mm) and 31 in -9999 (0.001 mm)."
"northamerica/canada/cana234l.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'B9825W2I'"
"northamerica/canada/cana234x.rwl",NA,NA,"informational","file mixes precision flags across series","20 series end in 999 (0.01 mm) and 10 in -9999 (0.001 mm)."
"northamerica/canada/cana237.rwl",NA,NA,"informational","file mixes precision flags across series","20 series end in 999 (0.01 mm) and 12 in -9999 (0.001 mm)."
"northamerica/canada/cana237b.rwl",NA,NA,"informational","ID fills all 8 columns","5 ID(s) run up against the year field, e.g. 'Vb9807SE'"
"northamerica/canada/cana237e.rwl",NA,NA,"informational","file mixes precision flags across series","5 series end in 999 (0.01 mm) and 18 in -9999 (0.001 mm)."
"northamerica/canada/cana237l.rwl",NA,NA,"informational","file mixes precision flags across series","5 series end in 999 (0.01 mm) and 18 in -9999 (0.001 mm)."
"northamerica/canada/cana237x.rwl",NA,NA,"informational","file mixes precision flags across series","13 series end in 999 (0.01 mm) and 10 in -9999 (0.001 mm)."
"northamerica/canada/cana238.rwl",NA,NA,"informational","file mixes precision flags across series","23 series end in 999 (0.01 mm) and 12 in -9999 (0.001 mm)."
"northamerica/canada/cana238.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'C9804SE2'"
"northamerica/canada/cana238b.rwl",NA,NA,"informational","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. 'Cb9804NE'"
"northamerica/canada/cana238e.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'C9804SE2'"
"northamerica/canada/cana238l.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'C9804SE2'"
"northamerica/canada/cana238x.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'C9804SE2'"
"northamerica/canada/cana269.rwl",NA,NA,"informational","file mixes precision flags across series","35 series end in 999 (0.01 mm) and 28 in -9999 (0.001 mm)."
"northamerica/canada/cana269.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'IO2-10r1'"
"northamerica/canada/cana272.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'bs569pma'"
"northamerica/canada/cana275.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'bs569pmb'"
"northamerica/canada/cana312.rwl",NA,NA,"informational","blank inside series ID","1 ID(s) contain blanks, e.g. 'PBS 20A'"
"northamerica/canada/cana312.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'PBS-LS3A'"
"northamerica/canada/cana317.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'TBF11SE2'"
"northamerica/canada/cana318x.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'TE07A.se'"
"northamerica/canada/cana319.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'EF75SWBS'"
"northamerica/canada/cana319x.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'EF75SWBS'"
"northamerica/canada/cana321.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'EF75SWBS'"
"northamerica/canada/cana321x.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'EF75SWBS'"
"northamerica/canada/cana323.rwl",NA,NA,"informational","blank inside series ID","2 ID(s) contain blanks, e.g. 'PBS 20A'"
"northamerica/canada/cana323.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'PBS-LS3A'"
"northamerica/canada/cana326.rwl",NA,NA,"informational","blank inside series ID","1 ID(s) contain blanks, e.g. 'SF 31 E''"
"northamerica/canada/cana326.rwl",NA,NA,"informational","file mixes precision flags across series","33 series end in 999 (0.01 mm) and 184 in -9999 (0.001 mm)."
"northamerica/canada/cana326.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'SF 31 E''"
"northamerica/canada/cana351.rwl",NA,NA,"informational","file mixes precision flags across series","62 series end in 999 (0.01 mm) and 20 in -9999 (0.001 mm)."
"northamerica/canada/cana356.rwl",NA,NA,"informational","file mixes precision flags across series","58 series end in 999 (0.01 mm) and 38 in -9999 (0.001 mm)."
"northamerica/canada/cana359.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'Y4N21E2B'"
"northamerica/canada/cana362.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'Y4T55E1b'"
"northamerica/canada/cana4.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'SAKI0010'"
"northamerica/canada/cana421x.rwl",NA,NA,"informational","blank inside series ID","37 ID(s) contain blanks, e.g. 'Set  1'"
"northamerica/canada/cana430.rwl",NA,NA,"informational","file mixes precision flags across series","209 series end in 999 (0.01 mm) and 6 in -9999 (0.001 mm)."
"northamerica/canada/cana430x.rwl",NA,NA,"informational","file mixes precision flags across series","27 series end in 999 (0.01 mm) and 3 in -9999 (0.001 mm)."
"northamerica/canada/cana432.rwl",NA,NA,"informational","file mixes precision flags across series","23 series end in 999 (0.01 mm) and 15 in -9999 (0.001 mm)."
"northamerica/canada/cana448.rwl",NA,NA,"informational","file mixes precision flags across series","14 series end in 999 (0.01 mm) and 34 in -9999 (0.001 mm)."
"northamerica/canada/cana456.rwl",NA,NA,"informational","file mixes precision flags across series","1 series end in 999 (0.01 mm) and 24 in -9999 (0.001 mm)."
"northamerica/canada/cana464.rwl",NA,NA,"informational","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'HUSAF01a'"
"northamerica/canada/cana465.rwl",NA,NA,"informational","ID fills all 8 columns","39 ID(s) run up against the year field, e.g. '95CR200a'"
"northamerica/canada/cana468.rwl",NA,NA,"informational","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'JLSAF19a'"
"northamerica/canada/cana476.rwl",NA,NA,"informational","ID fills all 8 columns","44 ID(s) run up against the year field, e.g. '10NUS05b'"
"northamerica/canada/cana477.rwl",NA,NA,"informational","ID fills all 8 columns","27 ID(s) run up against the year field, e.g. '97HP200A'"
"northamerica/canada/cana478.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. '05KMH03a'"
"northamerica/canada/cana479.rwl",NA,NA,"informational","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. '05KER02b'"
"northamerica/canada/cana480.rwl",NA,NA,"informational","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. '05KCS01a'"
"northamerica/canada/cana481.rwl",NA,NA,"informational","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. '97TZ01Aa'"
"northamerica/canada/cana482.rwl",NA,NA,"informational","ID fills all 8 columns","36 ID(s) run up against the year field, e.g. '03BG401a'"
"northamerica/canada/cana484.rwl",NA,NA,"informational","ID fills all 8 columns","7 ID(s) run up against the year field, e.g. '02FG-407'"
"northamerica/canada/cana485.rwl",NA,NA,"informational","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. '10JCB41a'"
"northamerica/canada/cana487.rwl",NA,NA,"informational","blank inside series ID","21 ID(s) contain blanks, e.g. '00B 403a'"
"northamerica/canada/cana487.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. '00B 403a'"
"northamerica/canada/cana489.rwl",NA,NA,"informational","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. '03BER01A'"
"northamerica/canada/cana495.rwl",NA,NA,"informational","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. '06MG-01b'"
"northamerica/canada/cana498.rwl",NA,NA,"informational","blank inside series ID","29 ID(s) contain blanks, e.g. '00B 201a'"
"northamerica/canada/cana498.rwl",NA,NA,"informational","ID fills all 8 columns","29 ID(s) run up against the year field, e.g. '00B 201a'"
"northamerica/canada/cana5.rwl",NA,NA,"informational","ID fills all 8 columns","17 ID(s) run up against the year field, e.g. 'EDON0010'"
"northamerica/canada/cana501.rwl",NA,NA,"informational","ID fills all 8 columns","14 ID(s) run up against the year field, e.g. 'AC1-101a'"
"northamerica/canada/cana502.rwl",NA,NA,"informational","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'AK1-102a'"
"northamerica/canada/cana505.rwl",NA,NA,"informational","ID fills all 8 columns","74 ID(s) run up against the year field, e.g. 'CDU1-01a'"
"northamerica/canada/cana506.rwl",NA,NA,"informational","ID fills all 8 columns","99 ID(s) run up against the year field, e.g. 'CDU2-01a'"
